"danceability","energy","key"
0.576,0.723,7
0.527,0.985,4
0.759,0.626,1
0.255,0.852,4
0.639,0.873,11
0.573,0.536,1
0.678,0.73,11
0.809,0.504,0
0.713,0.838,1
0.613,0.68,7
0.769,0.271,7
0.569,0.404,10
0.604,0.302,7
0.595,0.53,2
0.698,0.145,5
0.391,0.434,5
0.352,0.411,8
0.475,0.491,9
0.612,0.495,9
0.566,0.363,0
0.499,0.558,10
0.705,0.351,5
0.545,0.581,9
0.42,0.435,2
0.579,0.445,5
0.676,0.437,5
0.767,0.553,11
0.488,0.434,0
0.815,0.56,7
0.593,0.621,1
0.387,0.668,1
0.609,0.367,7
0.625,0.504,0
0.509,0.533,4
0.325,0.446,0
0.692,0.427,9
0.714,0.606,10
0.621,0.411,10
0.648,0.604,10
0.463,0.543,9
0.767,0.678,4
0.643,0.643,0
0.542,0.667,7
0.674,0.572,7
0.402,0.402,10
0.394,0.397,2
0.457,0.119,9
0.454,0.246,6
0.455,0.0216,0
0.407,0.0918,0
0.379,0.091,2
0.431,0.0531,4
0.47,0.432,0
0.476,0.0812,1
0.474,0.147,4
0.472,0.455,5
0.203,0.0526,9
0.579,0.15,1
0.444,0.188,5
0.465,0.449,7
0.412,0.0585,5
0.347,0.37,4
0.443,0.65,2
0.244,0.262,9
0.241,0.444,7
0.383,0.422,7
0.259,0.382,11
0.464,0.548,0
0.564,0.708,0
0.415,0.635,5
0.349,0.339,1
0.176,0.212,0
0.277,0.486,5
0.346,0.671,9
0.788,0.409,9
0.695,0.204,7
0.754,0.424,4
0.781,0.808,5
0.692,0.246,10
0.743,0.475,9
0.814,0.44,11
0.723,0.406,10
0.669,0.206,0
0.757,0.586,9
0.622,0.338,10
0.755,0.492,0
0.584,0.21,5
0.489,0.37,2
0.766,0.63,11
0.544,0.8,7
0.516,0.9,4
0.382,0.918,7
0.366,0.937,8
0.439,0.843,10
0.541,0.617,5
0.395,0.965,7
0.452,0.927,9
0.465,0.908,8
0.456,0.878,9
0.45,0.897,10
0.303,0.866,9
0.488,0.908,6
0.381,0.92,11
0.465,0.697,1
0.45,0.76,9
0.356,0.83,4
0.443,0.876,10
0.539,0.809,8
0.57,0.945,8
0.301,0.581,5
0.204,0.911,1
0.108,0.834,11
0.324,0.892,1
0.388,0.937,6
0.349,0.891,8
0.479,0.857,8
0.138,0.513,0
0.625,0.818,6
0.627,0.419,2
0.702,0.8,6
0.69,0.652,4
0.638,0.858,7
0.574,0.82,6
0.508,0.538,0
0.603,0.872,3
0.684,0.777,6
0.806,0.597,1
0.0732,0.331,2
0.225,0.0426,7
0.227,0.0293,4
0.333,0.0591,6
0.214,0.06,2
0.773,0.204,7
0.571,0.105,5
0.467,0.242,7
0.314,0.0474,1
0.368,0.0169,3
0.297,0.101,0
0.38,0.243,10
0.292,0.215,7
0.191,0.253,2
0.569,0.236,1
0.17,0.104,7
0.234,0.0979,0
0.252,0.0475,2
0.264,0.0875,9
0.24,0.0722,5
0.2,0.228,7
0.471,0.21,9
0.216,0.104,7
0.308,0.0874,4
0.478,0.138,4
0.358,0.869,4
0.608,0.876,4
0.689,0.803,0
0.465,0.934,5
0.281,0.959,1
0.609,0.592,5
0.401,0.928,11
0.5,0.942,5
0.538,0.947,5
0.464,0.949,5
0.539,0.921,7
0.696,0.809,0
0.571,0.862,0
0.752,0.834,3
0.661,0.559,10
0.638,0.528,5
0.798,0.404,6
0.278,0.0475,10
0.652,0.944,7
0.73,0.912,1
0.736,0.603,0
0.593,0.497,1
0.398,0.596,7
0.604,0.474,9
0.45,0.644,10
0.454,0.501,7
0.859,0.184,7
0.55,0.106,7
0.729,0.152,4
0.798,0.777,2
0.739,0.746,4
0.598,0.938,7
0.603,0.711,2
0.58,0.485,1
0.307,0.699,0
0.32,0.257,7
0.549,0.446,5
0.453,0.784,2
0.678,0.415,2
0.533,0.14,3
0.327,0.194,6
0.367,0.364,7
0.152,0.112,2
0.2,0.238,2
0.265,0.122,5
0.249,0.168,2
0.234,0.287,5
0.185,0.153,5
0.151,0.204,0
0.223,0.155,7
0.195,0.164,7
0.141,0.0175,10
0.302,0.192,2
0.0679,0.0673,5
0.118,0.281,3
0.0669,0.255,10
0.0674,0.13,5
0.195,0.242,10
0.0624,0.0485,2
0.161,0.216,2
0.0666,0.146,7
0.158,0.128,2
0.31,0.24,2
0.13,0.0774,9
0.138,0.277,2
0.261,0.0858,0
0.0613,0.00275,8
0.357,0.0925,0
0.331,0.0687,5
0.147,0.0145,1
0.196,0.0745,0
0.248,0.0612,5
0.324,0.102,10
0.478,0.103,2
0.343,0.0934,2
0.171,0.0656,2
0.273,0.21,2
0.268,0.289,7
0.328,0.0592,10
0.448,0.101,7
0.185,0.145,5
0.27,0.0413,5
0.161,0.0378,2
0.408,0.191,0
0.264,0.131,7
0.376,0.201,2
0.305,0.105,10
0.148,0.0353,5
0.354,0.181,10
0.129,0.055,0
0.174,0.0518,1
0.194,0.114,0
0.0641,0.0331,1
0.167,0.0743,5
0.171,0.18,1
0.0923,0.113,7
0.0959,0.14,2
0.0802,0.023,9
0.235,0.112,10
0.0934,0.0159,6
0.126,0.214,7
0.209,0.187,2
0.241,0.237,0
0.575,0.723,9
0.379,0.399,11
0.47,0.793,0
0.221,0.292,1
0.687,0.456,11
0.648,0.686,0
0.521,0.548,7
0.36,0.731,0
0.431,0.482,4
0.644,0.73,2
0.488,0.606,9
0.621,0.286,9
0.464,0.291,4
0.435,0.436,1
0.457,0.434,10
0.378,0.318,3
0.332,0.337,3
0.436,0.423,11
0.793,0.467,9
0.79,0.694,8
0.724,0.412,6
0.398,0.286,4
0.675,0.842,0
0.745,0.4,7
0.367,0.286,3
0.73,0.451,7
0.704,0.863,2
0.739,0.498,7
0.326,0.126,4
0.166,0.0503,10
0.207,0.0406,10
0.257,0.19,10
0.18,0.0896,10
0.142,0.0352,8
0.254,0.0897,7
0.165,0.0348,6
0.13,0.0703,3
0.135,0.134,5
0.249,0.0952,5
0.205,0.139,10
0.0697,0.017,7
0.0915,0.0756,6
0.251,0.0521,4
0.0879,0.00491,1
0.219,0.0345,11
0.254,0.0653,4
0.573,0.501,0
0.571,0.572,4
0.425,0.497,9
0.413,0.401,2
0.372,0.472,0
0.406,0.519,9
0.434,0.64,9
0.374,0.242,3
0.484,0.537,0
0.308,0.52,2
0.364,0.267,7
0.424,0.691,7
0.384,0.535,11
0.406,0.407,11
0.364,0.533,11
0.461,0.385,7
0.109,0.38,9
0.145,0.114,9
0.408,0.199,9
0.366,0.193,0
0.0657,0.0872,10
0.312,0.227,7
0.503,0.0585,2
0.181,0.144,6
0.321,0.0239,2
0.234,0.113,4
0.222,0.532,9
0.208,0.0463,5
0.344,0.0728,2
0.339,0.254,2
0.428,0.0578,7
0.147,0.0817,10
0.286,0.0683,9
0.428,0.158,7
0.167,0.16,7
0.282,0.148,10
0.16,0.17,7
0.0956,0.0874,8
0.655,0.0794,3
0.453,0.01,1
0.146,0.132,10
0.216,0.114,2
0.223,0.184,5
0.161,0.154,9
0.245,0.148,0
0.462,0.208,9
0.441,0.329,9
0.187,0.22,1
0.15,0.0442,4
0.232,0.0898,1
0.0826,0.0417,11
0.134,0.0866,5
0.0603,0.0735,5
0.171,0.00776,7
0.407,0.0972,0
0.229,0.139,9
0.472,0.0796,4
0.153,0.0437,1
0.29,0.0766,4
0.327,0.13,0
0.222,0.0538,10
0.289,0.34,7
0.515,0.0566,5
0.172,0.00798,2
0.519,0.0713,0
0.436,0.138,5
0.327,0.0269,3
0.369,0.0654,5
0.325,0.0717,2
0.258,0.0879,7
0.384,0.103,0
0.315,0.159,9
0.12,0.0514,2
0.0651,0.0816,10
0.32,0.0771,5
0.277,0.131,4
0.0697,0.0725,4
0.259,0.149,8
0.0616,0.022,11
0.106,0.0975,1
0.457,0.206,2
0.348,0.446,4
0.442,0.323,0
0.189,0.215,0
0.268,0.438,5
0.392,0.269,0
0.353,0.296,0
0.431,0.159,0
0.0933,0.232,11
0.217,0.0955,4
0.572,0.83,7
0.483,0.942,2
0.684,0.517,7
0.352,0.165,7
0.203,0.0692,10
0.414,0.186,11
0.253,0.0221,0
0.374,0.215,2
0.176,0.0289,7
0.434,0.287,7
0.413,0.351,2
0.194,0.199,9
0.346,0.174,2
0.526,0.232,4
0.391,0.18,9
0.793,0.827,10
0.808,0.484,10
0.698,0.709,5
0.232,0.38,10
0.354,0.573,9
0.793,0.97,11
0.285,0.764,11
0.268,0.857,6
0.458,0.577,9
0.284,0.911,9
0.646,0.93,4
0.647,0.931,7
0.164,0.0402,0
0.0721,0.0251,4
0.276,0.114,7
0.0766,0.0423,8
0.123,0.0801,0
0.737,0.693,4
0.657,0.334,4
0.557,0.523,4
0.607,0.3,4
0.674,0.624,11
0.798,0.542,11
0.669,0.445,0
0.743,0.387,11
0.775,0.517,11
0.611,0.303,4
0.735,0.468,8
0.782,0.548,7
0.677,0.376,7
0.597,0.29,10
0.406,0.409,7
0.466,0.462,0
0.539,0.135,11
0.482,0.367,4
0.492,0.312,7
0.466,0.264,7
0.297,0.277,0
0.704,0.498,0
0.486,0.371,7
0.382,0.291,7
0.556,0.366,7
0.619,0.455,7
0.203,0.969,10
0.339,0.956,3
0.401,0.945,4
0.188,0.934,7
0.267,0.952,7
0.328,0.885,4
0.189,0.758,3
0.228,0.962,11
0.363,0.896,7
0.449,0.952,5
0.429,0.931,4
0.322,0.914,7
0.415,0.882,2
0.564,0.86,11
0.503,0.714,2
0.445,0.983,9
0.445,0.971,8
0.674,0.574,0
0.493,0.987,9
0.692,0.671,4
0.828,0.682,9
0.659,0.709,9
0.445,0.976,4
0.646,0.844,1
0.532,0.79,0
0.486,0.885,11
0.598,0.796,9
0.481,0.867,6
0.429,0.666,11
0.486,0.97,4
0.564,0.903,9
0.457,0.962,0
0.544,0.907,4
0.399,0.908,4
0.38,0.927,4
0.516,0.658,11
0.667,0.811,11
0.699,0.989,9
0.407,0.88,5
0.722,0.976,10
0.305,0.472,1
0.585,0.994,8
0.846,0.9,1
0.361,0.831,0
0.328,0.145,6
0.707,0.957,0
0.756,0.906,6
0.869,0.801,6
0.838,0.938,7
0.755,0.498,9
0.527,0.666,3
0.829,0.546,1
0.709,0.546,1
0.539,0.628,8
0.722,0.547,0
0.767,0.591,4
0.634,0.608,8
0.794,0.633,9
0.757,0.817,1
0.748,0.665,1
0.717,0.499,1
0.549,0.884,2
0.631,0.911,1
0.606,0.747,9
0.624,0.896,9
0.57,0.99,7
0.37,0.663,7
0.523,0.874,7
0.649,0.5,8
0.526,0.823,5
0.367,0.315,2
0.415,0.214,1
0.819,0.733,0
0.692,0.813,2
0.589,0.309,6
0.543,0.503,6
0.666,0.653,9
0.625,0.105,5
0.422,0.416,2
0.644,0.795,4
0.527,0.721,9
0.368,0.108,5
0.718,0.687,9
0.358,0.579,4
0.557,0.512,10
0.788,0.695,1
0.785,0.724,1
0.767,0.465,1
0.79,0.723,2
0.749,0.525,11
0.626,0.499,2
0.79,0.699,11
0.896,0.631,7
0.489,0.701,9
0.776,0.783,6
0.827,0.64,1
0.816,0.716,10
0.865,0.509,6
0.585,0.856,5
0.843,0.451,7
0.672,0.159,11
0.764,0.613,9
0.53,0.529,10
0.767,0.86,11
0.499,0.291,4
0.549,0.301,4
0.464,0.283,9
0.578,0.238,2
0.518,0.272,9
0.341,0.22,11
0.454,0.313,9
0.545,0.251,4
0.501,0.251,9
0.569,0.277,2
0.438,0.256,4
0.37,0.228,11
0.333,0.636,9
0.49,0.318,5
0.357,0.65,9
0.638,0.131,5
0.475,0.7,9
0.546,0.191,5
0.299,0.551,9
0.53,0.368,2
0.65,0.947,0
0.437,0.458,6
0.464,0.318,3
0.123,0.0737,11
0.072,0.066,1
0.237,0.154,9
0.2,0.0694,4
0.404,0.512,2
0.586,0.442,2
0.465,0.407,5
0.324,0.345,6
0.467,0.461,2
0.311,0.642,4
0.177,0.364,2
0.479,0.742,7
0.617,0.378,0
0.39,0.467,9
0.563,0.583,7
0.382,0.496,0
0.265,0.686,3
0.377,0.873,3
0.611,0.716,0
0.438,0.573,0
0.544,0.874,1
0.659,0.406,0
0.4,0.431,1
0.566,0.784,0
0.436,0.982,11
0.235,0.459,0
0.372,0.543,4
0.42,0.475,0
0.245,0.113,9
0.198,0.133,4
0.0985,0.0468,8
0.28,0.18,10
0.351,0.091,0
0.124,0.0151,3
0.291,0.18,5
0.291,0.298,3
0.402,0.241,0
0.205,0.0766,5
0.345,0.14,5
0.283,0.284,7
0.531,0.049,5
0.249,0.159,0
0.24,0.0957,7
0.167,0.0592,0
0.167,0.123,5
0.0669,0.0892,10
0.266,0.0401,4
0.136,0.111,5
0.194,0.063,7
0.137,0.0817,11
0.111,0.0671,5
0.139,0.12,6
0.145,0.0277,9
0.0999,0.0168,8
0.242,0.915,3
0.203,0.938,1
0.299,0.946,6
0.183,0.952,4
0.27,0.937,6
0.137,0.743,6
0.175,0.929,11
0.199,0.925,4
0.24,0.922,3
0.252,0.927,3
0.187,0.901,3
0.238,0.966,4
0.288,0.673,3
0.551,0.579,2
0.316,0.27,11
0.471,0.512,7
0.246,0.406,9
0.584,0.498,7
0.505,0.256,2
0.518,0.674,7
0.489,0.523,2
0.669,0.413,2
0.563,0.69,2
0.353,0.38,2
0.303,0.103,7
0.306,0.315,10
0.0749,0.0432,2
0.411,0.193,7
0.343,0.146,0
0.173,0.0241,5
0.662,0.0266,1
0.34,0.129,1
0.538,0.186,8
0.0931,0.0376,11
0.334,0.136,7
0.239,0.0776,3
0.799,0.589,10
0.78,0.685,1
0.772,0.901,3
0.763,0.598,0
0.599,0.446,7
0.757,0.576,10
0.741,0.915,10
0.68,0.934,1
0.803,0.856,5
0.748,0.819,8
0.84,0.398,10
0.82,0.46,5
0.819,0.605,2
0.804,0.53,2
0,0,0
0.867,0.618,1
0.783,0.55,7
0.623,0.211,2
0.666,0.671,7
0.857,0.645,3
0.891,0.479,2
0.874,0.657,10
0.836,0.34,10
0.679,0.563,5
0.774,0.313,3
0.367,0.716,0
0.461,0.0445,5
0.684,0.399,2
0.761,0.635,9
0.567,0.247,7
0.684,0.199,0
0.471,0.257,0
0.518,0.319,0
0.763,0.172,9
0.292,0.308,11
0.274,0.000161,9
0.418,0.783,0
0.713,0.798,11
0.558,0.551,3
0.556,0.723,2
0.359,0.706,10
0.496,0.722,2
0.608,0.754,4
0.19,0.298,8
0.413,0.284,8
0.328,0.0206,3
0.41,0.232,8
0.307,0.0749,11
0.324,0.0104,11
0.45,0.081,11
0.56,0.203,1
0.62,0.00689,8
0.309,0.0731,8
0.505,0.176,1
0.463,0.17,6
0.236,0.101,1
0.629,0.202,6
0.273,0.0671,6
0.391,0.00688,6
0.379,0.146,11
0.49,0.139,8
0.337,0.103,3
0.625,0.194,1
0.456,0.105,9
0.312,0.102,4
0.486,0.182,9
0.469,0.192,4
0.305,0.0872,1
0.409,0.171,4
0.477,0.0908,1
0.318,0.105,10
0.484,0.126,1
0.446,0.196,10
0.22,0.0883,5
0.361,0.234,3
0.43,0.807,10
0.535,0.817,0
0.636,0.625,11
0.435,0.713,2
0.643,0.455,7
0.484,0.494,8
0.539,0.824,0
0.217,0.407,2
0.562,0.684,1
0.507,0.496,9
0.39,0.532,9
0.43,0.608,1
0.799,0.693,5
0.59,0.554,4
0.587,0.727,4
0.539,0.843,1
0.543,0.76,8
0.338,0.353,0
0.55,0.979,1
0.709,0.405,5
0.622,0.727,11
0.517,0.723,1
0.628,0.517,4
0.455,0.789,5
0.44,0.954,8
0.28,0.313,4
0.639,0.282,4
0.292,0.714,7
0.269,0.484,5
0.19,0.3,0
0.327,0.556,7
0.172,0.214,0
0.455,0.0223,11
0.831,0.625,6
0.313,0.189,1
0.247,0.158,8
0.719,0.359,2
0.409,0.356,7
0.547,0.367,10
0.566,0.674,2
0.674,0.531,0
0.632,0.468,0
0.654,0.448,0
0.203,0.583,6
0.568,0.853,5
0.629,0.634,7
0.764,0.454,11
0.828,0.232,8
0.657,0.73,2
0.562,0.486,9
0.851,0.433,4
0.571,0.222,2
0.846,0.475,9
0.756,0.477,2
0.73,0.317,10
0.538,0.718,1
0.858,0.574,6
0.877,0.777,0
0.716,0.446,6
0.687,0.274,2
0.651,0.385,7
0.449,0.629,4
0.705,0.55,10
0.598,0.879,10
0.868,0.584,6
0.538,0.672,2
0.403,0.643,5
0.43,0.535,6
0.368,0.37,9
0.22,0.23,10
0.413,0.43,6
0.543,0.515,0
0.543,0.385,4
0.424,0.289,8
0.426,0.256,0
0.566,0.0808,3
0.574,0.441,9
0.372,0.352,9
0.396,0.815,0
0.549,0.741,2
0.455,0.891,9
0.433,0.951,11
0.59,0.586,6
0.527,0.701,5
0.666,0.726,6
0.264,0.0974,6
0.166,0.0328,4
0.273,0.00588,2
0.479,0.0606,11
0.171,0.221,5
0.0872,0.0385,11
0.0693,0.0416,5
0.199,0.0484,10
0.732,0.668,8
0.619,0.694,5
0.733,0.528,4
0.587,0.474,10
0.202,0.0902,7
0.454,0.383,3
0.716,0.694,4
0.659,0.368,7
0.661,0.759,9
0.757,0.341,8
0.7,0.843,2
0.448,0.0436,7
0.725,0.85,11
0.401,0.433,11
0.401,0.247,7
0.479,0.558,2
0.644,0.513,0
0.453,0.0995,9
0.44,0.48,0
0.47,0.498,3
0.411,0.131,8
0.41,0.525,5
0.546,0.25,5
0.636,0.693,7
0.278,0.457,2
0.385,0.085,0
0.306,0.983,4
0.188,0.999,11
0.338,0.995,9
0.189,0.993,0
0.286,0.988,2
0.84,0.72,8
0.792,0.814,1
0.857,0.627,6
0.82,0.86,2
0.806,0.69,9
0.859,0.784,8
0.88,0.839,9
0.837,0.783,5
0.821,0.809,4
0.85,0.869,11
0.903,0.844,3
0.79,0.909,0
0.647,0.856,6
0.86,0.873,8
0.386,0.39,8
0.425,0.224,3
0.678,0.538,0
0.583,0.305,4
0.559,0.21,9
0.444,0.149,0
0.599,0.346,2
0.663,0.163,8
0.525,0.306,5
0.477,0.268,7
0.354,0.104,1
0.367,0.169,11
0.707,0.24,10
0.456,0.437,2
0.273,0.141,5
0.247,0.177,6
0.494,0.228,2
0.643,0.522,2
0.328,0.213,11
0.406,0.25,1
0.485,0.392,5
0.489,0.631,0
0.331,0.76,7
0.498,0.444,9
0.261,0.879,9
0.233,0.705,0
0.432,0.918,2
0.443,0.443,4
0.369,0.223,2
0.309,0.494,2
0.768,0.364,4
0.836,0.553,0
0.859,0.483,9
0.749,0.269,9
0.861,0.462,9
0.709,0.299,4
0.516,0.337,9
0.854,0.353,9
0.803,0.378,9
0.117,0.202,0
0.126,0.234,7
0.249,0.204,5
0.274,0.239,7
0.191,0.0763,5
0.176,0.268,7
0.285,0.514,8
0.116,0.14,5
0.142,0.163,7
0.284,0.242,7
0.287,0.114,0
0.191,0.147,11
0.244,0.0769,11
0.264,0.113,0
0.18,0.106,10
0.186,0.196,7
0.348,0.965,8
0.422,0.988,4
0.493,0.936,4
0.532,0.81,7
0.33,0.739,0
0.533,0.888,5
0.221,0.96,8
0.488,0.965,4
0.261,0.962,0
0.618,0.809,2
0.354,0.963,4
0.478,0.98,2
0.333,0.864,0
0.212,0.972,0
0.273,0.876,0
0.531,0.975,2
0.531,0.606,11
0.666,0.591,4
0.569,0.609,11
0.603,0.672,5
0.543,0.388,7
0.521,0.641,10
0.429,0.52,1
0.45,0.495,0
0.498,0.456,10
0.482,0.788,8
0.131,0.809,8
0.513,0.78,10
0.189,0.759,4
0.13,0.945,7
0.139,0.858,2
0.0859,0.943,2
0.371,0.947,2
0.248,0.743,11
0.303,0.843,11
0.28,0.597,9
0.194,0.896,2
0.143,0.924,4
0.162,0.935,6
0.318,0.818,9
0.156,0.903,7
0.281,0.986,2
0.226,0.89,9
0.476,0.475,7
0.373,0.931,4
0.404,0.951,2
0.327,0.939,0
0.381,0.998,0
0.574,0.938,9
0.559,0.992,11
0.545,0.98,1
0.466,0.99,1
0.588,0.996,5
0.541,0.978,10
0.55,0.98,6
0.542,0.99,11
0.465,0.999,11
0.28,0.214,2
0.188,0.109,0
0.321,0.0984,2
0.379,0.23,0
0.531,0.276,2
0.379,0.693,2
0.388,0.189,2
0.446,0.113,9
0.47,0.299,7
0.465,0.177,2
0.625,0.688,0
0.696,0.566,0
0.444,0.449,4
0.723,0.278,3
0.793,0.178,4
0.683,0.486,9
0.416,0.26,2
0.735,0.309,4
0.739,0.243,4
0.595,0.631,9
0.899,0.143,5
0.425,0.936,11
0.788,0.698,9
0.485,0.799,7
0.781,0.746,2
0.654,0.481,2
0.743,0.58,7
0.774,0.71,7
0.543,0.861,0
0.546,0.878,11
0.627,0.371,10
0.777,0.829,7
0.61,0.688,9
0.607,0.534,7
0.588,0.855,9
0.589,0.361,2
0.47,0.738,3
0.436,0.666,2
0.518,0.9,0
0.527,0.537,7
0.51,0.482,8
0.573,0.793,2
0.588,0.593,5
0.417,0.497,4
0.424,0.506,2
0.598,0.708,2
0.698,0.727,4
0.709,0.552,0
0.678,0.613,7
0.586,0.407,7
0.661,0.606,11
0.341,0.5,2
0.326,0.561,10
0.396,0.559,0
0.4,0.553,9
0.541,0.592,4
0.447,0.312,6
0.475,0.776,4
0.31,0.51,0
0.391,0.678,7
0.271,0.684,0
0.634,0.759,8
0.574,0.707,9
0.451,0.56,9
0.447,0.899,0
0.628,0.702,10
0.562,0.821,8
0.594,0.712,4
0.303,0.742,9
0.547,0.654,9
0.668,0.671,3
0.419,0.516,7
0.437,0.53,2
0.291,0.2,8
0.296,0.482,7
0.288,0.15,4
0.406,0.373,2
0.22,0.176,7
0.362,0.552,2
0.349,0.337,0
0.454,0.367,3
0.199,0.15,9
0.243,0.215,9
0.377,0.273,7
0.384,0.217,7
0.308,0.476,11
0.283,0.104,2
0.51,0.806,11
0.603,0.535,0
0.487,0.527,0
0.502,0.67,10
0.436,0.518,0
0.617,0.573,0
0.649,0.676,2
0.729,0.66,0
0.518,0.649,0
0.518,0.773,2
0.668,0.662,7
0.64,0.488,4
0.547,0.72,2
0.488,0.591,0
0.677,0.634,7
0.435,0.698,2
0.607,0.398,0
0.751,0.431,11
0.724,0.56,0
0.64,0.489,5
0.882,0.337,9
0.821,0.551,1
0.465,0.462,9
0.674,0.562,5
0.768,0.523,1
0.111,0.0583,7
0.24,0.121,9
0.112,0.0635,10
0.136,0.0313,3
0.185,0.0215,1
0.2,0.0645,0
0.288,0.387,1
0.529,0.406,0
0.293,0.472,5
0.553,0.266,0
0.501,0.315,0
0.694,0.314,8
0.36,0.373,9
0.282,0.266,9
0.526,0.229,10
0.536,0.531,5
0.708,0.322,0
0.704,0.457,10
0.433,0.212,11
0.521,0.375,7
0.627,0.202,7
0.267,0.0565,7
0.489,0.215,6
0.569,0.358,1
0.779,0.409,1
0.737,0.378,7
0.198,0.273,0
0.488,0.358,2
0.515,0.669,5
0.709,0.0284,10
0.486,0.31,7
0.316,0.0149,10
0.391,0.00204,2
0.251,0.00705,8
0.595,0.946,7
0.642,0.963,1
0.401,0.987,2
0.588,0.124,0
0.699,0.202,0
0.585,0.165,5
0.703,0.203,3
0.486,0.121,9
0.781,0.274,11
0.597,0.101,1
0.407,0.155,5
0.547,0.271,0
0.559,0.159,0
0.546,0.829,11
0.352,0.701,4
0.631,0.753,2
0.34,0.754,7
0.261,0.819,7
0.576,0.748,2
0.551,0.547,0
0.511,0.59,11
0.215,0.379,7
0.566,0.388,6
0.564,0.254,2
0.446,0.3,7
0.409,0.192,5
0.573,0.41,7
0.676,0.31,7
0.626,0.226,8
0.483,0.397,0
0.561,0.297,7
0.695,0.473,7
0.522,0.298,3
0.494,0.201,0
0.423,0.371,7
0.542,0.206,7
0.545,0.342,10
0.538,0.404,7
0.562,0.156,3
0.425,0.312,7
0.449,0.0655,4
0.685,0.245,0
0.521,0.167,7
0.608,0.0724,11
0.573,0.2,3
0.584,0.233,0
0.526,0.319,4
0.472,0.131,11
0.559,0.158,7
0.491,0.428,4
0.68,0.763,7
0.669,0.668,1
0.503,0.268,1
0.339,0.811,8
0.39,0.291,0
0.384,0.687,1
0.505,0.306,9
0.332,0.591,9
0.549,0.508,7
0.462,0.252,6
0.536,0.508,7
0.384,0.564,9
0.457,0.591,9
0.425,0.302,4
0.357,0.393,4
0.622,0.607,7
0.548,0.203,2
0.462,0.933,11
0.705,0.546,3
0.481,0.336,8
0.51,0.803,2
0.574,0.833,2
0.411,0.279,0
0.489,0.216,6
0.569,0.545,11
0.326,0.157,8
0.472,0.388,0
0.587,0.377,4
0.538,0.606,8
0.502,0.463,1
0.479,0.402,9
0.507,0.397,6
0.536,0.397,3
0.184,0.317,0
0.466,0.852,11
0.557,0.241,7
0.423,0.541,2
0.263,0.489,0
0.559,0.21,2
0.41,0.758,9
0.369,0.294,4
0.572,0.755,11
0.523,0.594,9
0.56,0.25,2
0.582,0.806,5
0.545,0.586,11
0.306,0.205,5
0.59,0.829,10
0.666,0.755,0
0.286,0.227,9
0.597,0.925,7
0.411,0.538,5
0.465,0.561,4
0.198,0.196,9
0.511,0.849,4
0.438,0.593,11
0.279,0.0637,9
0.537,0.362,5
0.901,0.771,9
0.647,0.402,0
0.788,0.829,11
0.902,0.772,6
0.958,0.635,11
0.897,0.518,10
0.512,0.296,7
0.756,0.727,6
0.804,0.653,6
0.592,0.205,5
0.934,0.643,11
0.666,0.227,11
0.893,0.791,7
0.689,0.422,9
0.905,0.82,6
0.616,0.557,3
0.517,0.91,9
0.496,0.451,2
0.316,0.759,11
0.584,0.262,10
0.343,0.634,7
0.518,0.634,11
0.582,0.618,7
0.563,0.927,2
0.551,0.544,2
0.545,0.726,11
0.388,0.677,5
0.441,0.145,4
0.733,0.665,7
0.622,0.772,7
0.813,0.645,2
0.82,0.535,1
0.689,0.503,10
0.769,0.796,8
0.857,0.845,5
0.786,0.751,8
0.801,0.64,10
0.867,0.657,1
0.802,0.4,1
0.676,0.627,0
0.846,0.471,2
0.846,0.515,1
0.838,0.521,1
0.868,0.422,8
0.806,0.481,1
0.809,0.484,4
0.712,0.882,1
0.817,0.488,11
0.799,0.553,9
0.783,0.543,1
0.717,0.499,6
0.68,0.545,1
0.636,0.405,2
0.0861,0.193,0
0.062,0.0121,0
0.0747,0.0685,0
0.0743,0.275,7
0.146,0.216,0
0.0798,0.277,0
0.0961,0.319,0
0.171,0.0753,0
0.207,0.101,7
0.54,0.235,9
0.453,0.895,7
0.52,0.779,6
0.776,0.573,5
0.464,0.712,1
0.454,0.761,2
0.523,0.454,0
0.418,0.777,8
0.539,0.394,0
0.581,0.447,8
0.391,0.952,3
0.365,0.937,8
0.58,0.547,5
0.676,0.352,2
0,0.0253,0
0.326,0.902,11
0.448,0.613,4
0.466,0.621,4
0.241,0.673,9
0.414,0.475,9
0.419,0.494,11
0.326,0.748,8
0.355,0.717,10
0.294,0.857,10
0.269,0.359,1
0.601,0.569,9
0.454,0.945,2
0.543,0.683,10
0.306,0.67,9
0.608,0.39,0
0.591,0.793,7
0.546,0.259,2
0.42,0.65,11
0.54,0.424,2
0.507,0.859,9
0.606,0.189,2
0.624,0.4,7
0.444,0.955,2
0.382,0.783,7
0.49,0.0659,2
0.414,0.721,4
0.353,0.924,2
0.627,0.758,4
0.454,0.862,0
0.64,0.524,7
0.756,0.689,5
0.751,0.517,5
0.827,0.847,5
0.773,0.272,1
0.812,0.734,4
0.785,0.823,8
0.833,0.561,8
0.738,0.611,8
0.771,0.844,7
0.712,0.614,10
0.508,0.604,0
0.53,0.532,1
0.527,0.644,0
0.536,0.609,5
0.401,0.181,11
0.501,0.488,7
0.549,0.392,3
0.507,0.14,9
0.521,0.574,0
0.0757,0.965,1
0.19,0.937,1
0.135,0.834,10
0.0747,0.693,8
0.202,0.95,8
0.184,0.984,4
0.0785,0.571,7
0.406,0.948,2
